Region,Country,Province,Medicine/Brand Name,Therapeutic Indications,Manufacturer,Batch Lot Number,API,Dosage Form,Drug Registered,Facility Sector,Facility Type,Year,Date Sample Collected,Final Test Result,Type of Test,Reason for Failure,Counterfeit Medicine,Actions Taken on Substandard or Counterfeit Medicine
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,S490301,Quinine ,Tablet,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Dihydrochloride,Antimalarial,GPO,s490126,Quinine ,Oral Solution,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Dihydrochloride,Antimalarial,GPO,S490126,Quinine ,Oral Solution,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Tetra Frx,Antimalarial,"The United Drug (1996) Co., Ltd",808005,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Dihydrochloride,Antimalarial,GPO,s490126,Quinine ,Oral Solution,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Dihydrochloride,Antimalarial,GPO,S490126,Quinine ,Oral Solution,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F491328,Quinine ,Tablet,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Dihydrochloride,Antimalarial,GPO,S490126,Quinine ,Oral Solution,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F490660,Quinine ,Tablet,Yes,Public,Health Clinic,2008,22/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Dihydrochloride,Antimalarial,GPO,S490126,Quinine ,Oral Solution,Yes,Public,Hospital,2008,22/09/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 4,Arinate,Antimalarial,Dafra Pharma,07F01,Artesunate,Tablet,Yes,Unknown,Pharmacy,2008,24/09/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 4,Arinate,Antimalarial,Dafra Pharma,07F01,Artesunate,Tablet,Yes,Unknown,Pharmacy,2008,24/09/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 4,Primaquine,Antimalarial,Remedica Ltd,22866,Primaquine,Tablet,Yes,Unknown,Pharmacy,2008,25/09/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 4,Arinate,Antimalarial,Dafra Pharma,07F01,Artesunate,Tablet,Yes,Unknown,Pharmacy,2008,25/09/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 4,Artemedine,Antimalarial,Kunming Pharmaceutical factory,071F1,Artemether,Tablet,Yes,Unknown,Pharmacy,2008,25/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Tetracyclin,Antimalarial,Lachmann Co.,72260,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,28/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,N.L. Mycin,Antimalarial,New Life Pharma,106055,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,28/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Tetra Frx,Antimalarial,"The United Drug (1996) Co., Ltd",808001,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,28/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,TC Mycin,Antimalarial,IDS manufacturing,DN25,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,28/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,N.L. Mycin,Antimalarial,New Life Pharma,102278,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,28/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,TC Mycin,Antimalarial,IDS manufacturing,EN 58,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,28/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,"Acdhon Co., Ltd",T8907,Quinine ,Tablet,Yes,Private,Pharmacy,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine S,Antimalarial,"Utopian Co., Ltd",91006,Quinine ,Tablet,Yes,Public,Hospital,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,Missing,Quinine ,Tablet,Yes,Public,Hospital,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F471078,Quinine ,Tablet,Yes,Public,Health Clinic,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F490659,Quinine ,Tablet,Yes,Public,Hospital,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,Unknown,Missing,Quinine ,Tablet,Unknown,Private,Pharmacy,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F480939,Quinine ,Tablet,Yes,Public,Health Clinic,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F501556,Quinine ,Tablet,Yes,Public,Hospital,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F480939,Quinine ,Tablet,Yes,Public,Health Clinic,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,500225,Quinine ,Tablet,Yes,Public,Hospital,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,GPO,F490660,Quinine ,Tablet,Yes,Public,Health Clinic,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,Golden Cup Pharmaceutical ,qc0006,Quinine ,Tablet,Yes,Private,Pharmacy,2008,30/09/2008,Pass,Screening,N/A,No,N/A
Asia,Thailand,Chanthaburi,Quinine Sulphate,Antimalarial,"General Drugs House Co., Ltd",70515,Quinine ,Tablet,Yes,Private,Pharmacy,2008,30/09/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 7,Falcinil,Antimalarial,Cipla Ltd,KW7310,Artesunate,Tablet,Yes,Unknown,Hospital,2008,01/10/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 7,Quimax,Antimalarial,Troikaa Pharmaceuticals Ltd,QO1113,Quinine ,Ampoule for Injectables,Yes,Unknown,Hospital,2008,01/10/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 7,Primacip,Antimalarial,Cipla Ltd,DH7147,Primaquine,Tablet,Yes,Unknown,Health Clinic,2008,01/10/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 7,Primacip,Antimalarial,Cipla Ltd,DH7147,Primaquine,Tablet,Yes,Unknown,Hospital,2008,01/10/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 7,Primaquine,Antimalarial,New GPC Farm,PT525,Primaquine,Tablet,Yes,Unknown,Hospital,2008,01/10/2008,Pass,Screening,N/A,No,N/A
South America,Guyana,Region 7,Primaquine,Antimalarial,New GPC Farm,PT525,Primaquine,Tablet,Yes,Unknown,Hospital,2008,01/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pursat,Erythro,Antibiotic,Medical Supply Pharmaceutical Enteprise,6223,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2008,05/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pursat,Nevirapine,Antiretroviral,Cipla Ltd,K60186,Nevirapine ,Tablet,Unknown,Unknown,Pharmacy,2008,06/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Turbezid,Anti-tuberculosis,Nam Ha Pharmaceutical Joint-Stock Co.,8116,"Pyrazinamide, Isoniazid, Rifampicin",Tablet,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Artesunate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,Missing,Artesunate,Tablet,Yes,Private,Pharmacy,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Tetracycline,Antibiotic,Unknown,100508,Tetracycline,Capsule,Yes,Private,Pharmacy,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Erythromycin,Antibiotic,Unknown,08010 AN,Erythromycin,Tablet,Yes,Private,Pharmacy,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Quinine Sulfate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,07001 CN,Quinine ,Tablet,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Rifampicin-Isoniazid,Anti-tuberculosis,Mekophar Chemical Pharmaceutical Joint-Stock Co.,08002 CN,"Rifampicin, Isoniazid",Tablet,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Amoxicillin,Antibiotic,Unknown,08052 AN,Amoxicillin,Capsule,Yes,Private,Pharmacy,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Chloroquine Phosphate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,0606 CN,Chloroquine,Tablet,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Penicillin,Antibiotic,Unknown,170608,Penicillin,Tablet,Unknown,Private,Pharmacy,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Chloroquine Phosphate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,06006 CN,Chloroquine,Tablet,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Artesunate,Antimalarial,National Pharmaceutical company No 1,31205,Artesunate,Ampoule for Injectables,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Isoniazid,Anti-tuberculosis,India,AM 0115 G,Isoniazid,Tablet,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Artesunate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,06004 AN,Artesunate,Tablet,Yes,Public,Health Clinic,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Artesunate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,Missing,Artesunate,Tablet,Yes,Private,Pharmacy,2008,13/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Isoniazid,Anti-tuberculosis,India,AM 0415 G,Isoniazid,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Compendial,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Isoniazid,Anti-tuberculosis,India,AM 0115 G,Isoniazid,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Ethambutol,Anti-tuberculosis,Imexpharm Pharmaceutical Joint-Stock Co.,Missing,Ethambutol,Tablet,Unknown,Private,Pharmacy,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Amoxicillin,Antibiotic,Tipharco,181107,Amoxicillin,Capsule,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Quinine Sulfate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,07001 CN,Quinine ,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Amoxicillin,Antibiotic,Mekophar Chemical Pharmaceutical Joint-Stock Co.,07018 AN,Amoxicillin,Capsule,Yes,Private,Pharmacy,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Turbezid,Anti-tuberculosis,Nam Ha Pharmaceutical Joint-Stock Co.,6101,"Pyrazinamide, Isoniazid, Rifampicin",Tablet,Yes,Private,Pharmacy,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Quinine Sulfate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,07001 CN,Quinine ,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Pyrazinamide,Anti-tuberculosis,India,TL-490 E,Pyrazinamide,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Chloroquine Phosphate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,07004CN,Chloroquine,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Artesunate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,06004 AN,Artesunate,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Quinine Sulfate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,30905,Quinine ,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Compendial,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Quinine Sulfate,Antimalarial,Mekophar Chemical Pharmaceutical Joint-Stock Co.,20505,Quinine ,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Pyrazinamide,Anti-tuberculosis,India,TL-490 E,Pyrazinamide,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Artesunate,Antimalarial,National Pharmaceutical company No 1,31205,Artesunate,Ampoule for Injectables,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Rifampicin-Isoniazid,Anti-tuberculosis,Mekophar Chemical Pharmaceutical Joint-Stock Co.,08002 CN,"Isoniazid, Rifampicin",Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Ethambutol,Anti-tuberculosis,India,50012,Ethambutol,Tablet,Yes,Public,Health Clinic,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Viet Nam,Binh Phuoc ,Artesunate,Antimalarial,National Pharmaceutical company No 1,31205,Artesunate,Ampoule for Injectables,Yes,Private,Pharmacy,2008,14/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Amoxicillin,Antibiotic,Codupha-Lao,800217,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2008,15/10/2008,Fail,Compendial,HPLC or UV Spectrum Assay = 119.91%,No,Unknown
Asia,Cambodia,Ratanakiri,Arquine,Antimalarial,Medical Supply Pharmaceutical Enteprise,80036,Artesunate,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Koh Kong,Microflox,Antibiotic,Micro Labs Ltd,MX1174,Ciprofloxacin,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Ciprofloxacin,Antibiotic,Vietnam,18,Ciprofloxacin,Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pailin,Eloquine,Antimalarial,Medochemie Ltd,L8D074,Mefloquine ,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Penicillin V,Antibiotic,CBF,40908,Penicillin V (Phenoxymethylpenicillin),Tablet,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pursat,Ampicillin,Antibiotic,EPHAC Laboratories Ltd,72016,Ampicillin,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Ery,Antibiotic,CBF,20308,Erythromycin,Tablet,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Ampicillin,Antibiotic,Codupha-Lao,600736,Ampicillin,Tablet,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Preah Vihear ,Tephamycin,Antibiotic,EPHAC Laboratories Ltd,71124,Chloramphenicol,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Banteay Meanchey,Zidolam,Antiretroviral,Hetdero Drugs Limited,A7246,"Zidovudine, Lamivudine",Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Tetracycline,Antimalarial,KPN,GN70200,Tetracycline,Capsule,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Compendial,N/A,No,N/A
Asia,Cambodia,Pursat,Rifampicin,Anti-tuberculosis,Flamingo Pharmaceuticals Ltd,159,Rifampicin,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Xiengkhuang,Cephalexin,Antibiotic,Bangkok Drug Co.,3104134,Cephalexin,Capsule,Unknown,Unknown,Health Clinic,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Ratanakiri,Ampicillin,Antibiotic,Glenmark Pharmaceuticals Ltd,AE4367001,Ampicillin,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Banteay Meanchey,Ampicillin,Antibiotic,Unknown,AE4367002,Ampicillin,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Chloramphenicol,Antibiotic,KPN,5764522,Chloramphenicol,Capsule,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pailin,Quinine Sulfate,Antimalarial,Unknown,ET061395,Quinine ,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saiyabouly,Vactrim,Antibiotic,Codupha-Lao,816301,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Stung Treng,Nitaquine,Antimalarial,"Utopian Co., Ltd",10208,Chloroquine,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Koh Kong,Celexin,Antibiotic,Hovid BHD,AH.05127,Cephalexin,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Rifampicin,Anti-tuberculosis,Minimed Laboratories,155,Rifampicin,Capsule,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Kampong Cham,Okavir HBV,Antiretroviral,Okasa Pharma Pvt. Ltd,S70063,Lamivudine,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Erythromycin,Antibiotic,Tien Giang Pharma,51207,Erythromycin,Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Sekong,Chloroquine,Antimalarial,Aventis,643 man,Chloroquine,Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pursat,Artesunate,Antimalarial,Unknown,71201,Artesunate,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Metronidazole,Antibiotic,Hataphar Pharmaceutical Joint-Stock Co.,800308,Metronidazole ,Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Chloramphenicol,Antibiotic,Codupha-Lao,713316,Chloramphenicol,Capsule,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Preah Vihear ,Chloram-MS,Antibiotic,Medical Supply Pharmaceutical Enteprise,6691,Chloramphenicol,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pailin,Arinate,Antimalarial,Dafra Pharma,70182,Artesunate,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saiyabouly,Cefalexine,Antibiotic,Unknown,11 BA,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Battambang,Lamivir,Antiretroviral,Cipla Ltd,X71074,Lamivudine,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Ampicillin,Antibiotic,Factory No: 3,8100028,Ampicillin,Tablet,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Ratanakiri,Chloroquine Phosphate,Antimalarial,"Acdhon Co., Ltd",T9252,Chloroquine,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Koh Kong,Newtamol,Analgesic,New Life Pharma,7148,Paracetamol,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Amoxicillin,Antibiotic,M&H,13ME,Amoxicillin,Capsule,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pailin,Artesunate,Antimalarial,Unknown,60207,Artesunate,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Savannakhet,Amoxycilin,Antibiotic,Factory No: 2,O0707,Amoxicillin,Capsule,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Compendial,N/A,No,N/A
Asia,Cambodia,Stung Treng,Bisepton,Antibiotic,Flamingo Pharmaceuticals Ltd,345,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Koh Kong,Phenoxymethylpenicillin,Antibiotic,Biotech Research Lab Inc.,EBT08001,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Houaphan,Isoniazid,Anti-tuberculosis,"Atlantic Laboratories Co., Ltd",70030,Isoniazid,Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Cephalexin,Antibiotic,Dopharma,361206,Cephalexin,Capsule,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pailin,Tetracycline Hydrochloride,Antibiotic,Bright Future Pharma,12,Tetracycline,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Sekong,Chloramphenicol,Antibiotic,Codupha-Lao,713302,Chloramphenicol,Capsule,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Compendial,N/A,No,N/A
Asia,Lao PDR,Oudomxay,Strim-Side,Antibiotic,KPN,804013,"Sulfamethoxazole, Trimethoprim",Tablet,Yes,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Ratanakiri,Cephalexin,Antibiotic,Unknown,120807,Cephalexin,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Koh Kong,Chloramphenicol,Antibiotic,Bailly Creat,163,Chloramphenicol,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Champasak,Metronidazole,Antibiotic,Medipharco,40607,Metronidazole ,Tablet,No,Unknown,Pharmacy,2008,15/10/2008,Pass,Compendial,N/A,No,N/A
Asia,Cambodia,Banteay Meanchey,Penipen,Antibiotic,Medical Supply Pharmaceutical Enteprise,87102,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Saravan,Ciproxyl,Antibiotic,CBF,21007,Ciprofloxacin,Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Kampong Cham,Lymsyn,Antiretroviral,Synmedic Laboratories,LS11,Lamivudine,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Koh Kong,Metro-MS,Antibiotic,Medical Supply Pharmaceutical Enteprise,80564,Metronidazole ,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Khammouan,Penicillin V,Antibiotic,CBF,O20408,Penicillin V (Phenoxymethylpenicillin),Tablet,Unknown,Unknown,Pharmacy,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Battambang,Mefloquine,Antimalarial,Unknown,57061,Mefloquine ,Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Pursat,Chloram-MS,Antibiotic,Medical Supply Pharmaceutical Enteprise,80130,Chloramphenicol,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Lao PDR,Louang Prabang,Strim-Side,Antibiotic,KPN,804012,"Sulfamethoxazole, Trimethoprim",Tablet,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
Asia,Cambodia,Preah Vihear ,Miloxy,Antibiotic,Milan,KADC702,Amoxicillin,Capsule,Unknown,Unknown,Unknown,2008,15/10/2008,Pass,Screening,N/A,No,N/A
